movieId,title,release_year,rating_count,avg_rating,bayesian_score,cluster,cluster_rank,genres
936,Ninotchka (1939),1939,1394,3.985652797704448,3.98499740066018,0,256,Comedy|Romance
1278,Young Frankenstein (1974),1974,15594,3.9849621649352316,3.984903582809936,0,257,Comedy|Fantasy
7071,"Woman Under the Influence, A (1974)",1974,471,3.98619957537155,3.984261385425744,0,258,Drama
116951,Bo Burnham: what. (2013),2013,178,3.9887640449438204,3.983638960452241,0,259,Comedy
3789,"Pawnbroker, The (1964)",1964,622,3.984726688102894,3.9832606322968713,0,260,Drama
2788,Monty Python's And Now for Something Completely Different (1971),1971,5875,3.9833191489361703,3.9831639506332452,0,261,Comedy
3083,All About My Mother (Todo sobre mi madre) (1999),1999,4454,3.9831612034126627,3.982956537355993,0,262,Drama
2502,Office Space (1999),1999,22957,3.982837478764647,3.9827977774161925,0,263,Comedy|Crime
59753,Memories of Matsuko (Kiraware Matsuko no isshô) (2006),2006,50,4.0,3.9817916455088453,0,264,Comedy|Drama|Musical|Mystery
924,2001: A Space Odyssey (1968),1968,28820,3.981349757113116,3.981318183752158,0,265,Adventure|Drama|Sci-Fi
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),1993,6616,3.981408706166868,3.9812711763519646,0,266,Drama
7767,"Best of Youth, The (La meglio gioventù) (2003)",2003,502,3.983067729083665,3.9812552165426465,0,267,Drama
34405,Serenity (2005),2005,11921,3.9812515728546263,3.9811752536420864,0,268,Action|Adventure|Sci-Fi
1952,Midnight Cowboy (1969),1969,6394,3.9812324053800436,3.981090128838303,0,269,Drama
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",2006,19868,3.979917455204349,3.979871728517839,0,270,Drama|Fantasy|Thriller
965,"39 Steps, The (1935)",1935,3630,3.9797520661157026,3.9795018931206148,0,271,Drama|Mystery|Thriller
30749,Hotel Rwanda (2004),2004,11462,3.9784505321933343,3.9783714013714517,0,272,Drama|War
581,"Celluloid Closet, The (1995)",1995,1756,3.9786446469248293,3.978128272009648,0,273,Documentary
3095,"Grapes of Wrath, The (1940)",1940,3632,3.9779735682819384,3.9777240225491197,0,274,Drama
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",1973,720,3.9784722222222224,3.977214110847366,0,275,Drama
140174,Room (2015),2015,3832,3.9771659707724427,3.976929656645174,0,276,Drama
2010,Metropolis (1927),1927,6054,3.9765444334324416,3.9763949420183238,0,277,Drama|Sci-Fi
115122,What We Do in the Shadows (2014),2014,2304,3.9765625,3.9761697934581135,0,278,Comedy|Horror
8542,"Day at the Races, A (1937)",1937,931,3.976906552094522,3.97593495055896,0,279,Comedy|Musical
2068,Fanny and Alexander (Fanny och Alexander) (1982),1982,1937,3.975735673722251,3.9752690267909965,0,280,Drama|Fantasy|Mystery
1235,Harold and Maude (1971),1971,8207,3.9752650176678443,3.9751548944835466,0,281,Comedy|Drama|Romance
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",1946,416,3.9771634615384617,3.9749913043667893,0,282,Drama|Fantasy|Romance
1732,"Big Lebowski, The (1998)",1998,27826,3.9743764824265075,3.9743440318367393,0,283,Comedy|Crime
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",1972,1716,3.9746503496503496,3.974124271357572,0,284,Adventure|Drama
8188,Sansho the Bailiff (Sanshô dayû) (1954),1954,285,3.9771929824561405,3.9740257829403887,0,285,Drama
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",2011,1648,3.974514563106796,3.9739668732085818,0,286,Drama
1292,Being There (1979),1979,6281,3.9737302977232924,3.9735866561478748,0,287,Comedy|Drama
290,Once Were Warriors (1994),1994,3749,3.9737263270205387,3.9734856997122536,0,288,Crime|Drama
68180,Bab'Aziz -The Prince Who Contemplated His Soul (2005),2005,15,4.033333333333333,3.9732108700594457,0,289,Drama
86347,Louis C.K.: Chewed Up (2008),2008,1412,3.9730878186968837,3.9724496630721524,0,290,Comedy
164260,Horace and Pete (2016),2016,69,3.9855072463768115,3.9724481988707305,0,291,Comedy|Drama
7091,Horse Feathers (1932),1932,913,3.9731653888280394,3.9721787460841913,0,292,Comedy
7669,Pride and Prejudice (1995),1995,2585,3.972340425531915,3.9719920239446833,0,293,Drama|Romance
8638,Before Sunset (2004),2004,4832,3.9717508278145695,3.971564530089168,0,294,Drama|Romance
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),1974,426,3.973004694835681,3.9708931473558575,0,295,Drama|Romance
3362,Dog Day Afternoon (1975),1975,7851,3.9704496242516876,3.97033512148764,0,296,Crime|Drama
104374,About Time (2013),2013,4777,3.970378898890517,3.970190743809324,0,297,Drama|Fantasy|Romance
2692,Run Lola Run (Lola rennt) (1998),1998,18891,3.9699857074797524,3.9699381417489383,0,298,Action|Crime
25954,Orpheus (Orphée) (1950),1950,274,3.9726277372262775,3.9693504506216404,0,299,Drama|Fantasy|Romance
8125,Sunrise: A Song of Two Humans (1927),1927,631,3.9706814580031695,3.9692585030394794,0,300,Drama|Romance
2927,Brief Encounter (1946),1946,1032,3.9689922480620154,3.968123304860553,0,301,Drama|Romance
58,"Postman, The (Postino, Il) (1994)",1994,10483,3.9679004101879234,3.967814896406043,0,302,Comedy|Drama|Romance
188773,Shoplifters (2018),2018,369,3.970189701897019,3.967760470056625,0,303,Drama
129514,George Carlin: It's Bad for Ya! (2008),2008,506,3.969367588932806,3.967596398266176,0,304,Comedy
1066,Shall We Dance (1937),1937,1318,3.9677541729893777,3.9670745821993565,0,305,Comedy|Musical|Romance
8128,Au revoir les enfants (1987),1987,847,3.9681227863046047,3.9670652994350837,0,306,Drama
5878,Talk to Her (Hable con Ella) (2002),2002,3787,3.9669923422233957,3.966755906526122,0,307,Drama|Romance
1245,Miller's Crossing (1990),1990,6239,3.966821606026607,3.966678104795024,0,308,Crime|Drama|Film-Noir|Thriller
1227,Once Upon a Time in America (1984),1984,4735,3.9663146779303062,3.966125712398849,0,309,Crime|Drama
187531,John Mulaney: Kid Gorgeous at Radio City (2018),2018,84,3.9761904761904763,3.9655455755406015,0,310,Comedy
33779,Eddie Izzard: Dress to Kill (1999),1999,526,3.966730038022814,3.9650310700587306,0,311,Comedy
167392,Dangal (2016),2016,224,3.96875,3.964761661870894,0,312,Drama
26094,"Eclisse, L' (Eclipse) (1962)",1962,336,3.9672619047619047,3.964603483444959,0,313,Drama
136447,George Carlin: You Are All Diseased (1999),1999,179,3.96927374301676,3.964285410671951,0,314,Comedy
68954,Up (2009),2009,25127,3.9635849882596412,3.9635494816109897,0,315,Adventure|Animation|Children|Drama
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),1955,391,3.965473145780051,3.9631922804105897,0,316,Comedy|Romance
5194,Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva) (1980),1980,51,3.980392156862745,3.962911036941368,0,317,Comedy
168250,Get Out (2017),2017,5010,3.9627744510978045,3.9625965623470263,0,318,Horror
27834,"Return, The (Vozvrashcheniye) (2003)",2003,689,3.963715529753266,3.9624222810448564,0,319,Drama
157318,Perfect Strangers (2016),2016,366,3.9644808743169397,3.9620473403840633,0,320,Comedy|Drama
6777,Judgment at Nuremberg (1961),1961,1021,3.9622918707149855,3.9614201310381123,0,321,Drama
120625,The Fool (2014),2014,203,3.9655172413793105,3.9611341858870155,0,322,Drama
4995,"Beautiful Mind, A (2001)",2001,31760,3.9610988664987405,3.961070853371145,0,323,Drama|Romance
2131,Autumn Sonata (Höstsonaten) (1978),1978,584,3.962328767123288,3.960805767386241,0,324,Drama
3198,Papillon (1973),1973,4531,3.960935775766939,3.9607394911564318,0,325,Crime|Drama
1242,Glory (1989),1989,11608,3.960027567195038,3.9599510185133044,0,326,Drama|War
55908,"Man from Earth, The (2007)",2007,3225,3.9596899224806203,3.9594145610418323,0,327,Drama|Sci-Fi
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),1977,734,3.9604904632152587,3.959280780844831,0,328,Drama
94959,Moonrise Kingdom (2012),2012,7939,3.959125834487971,3.959014026942185,0,329,Comedy|Drama|Romance
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",1966,236,3.961864406779661,3.9581070629575996,0,330,Action|Drama
2819,Three Days of the Condor (3 Days of the Condor) (1975),1975,3491,3.9580349470065883,3.957781034914362,0,331,Drama|Mystery|Romance|Thriller
31437,Nobody Knows (Dare mo shiranai) (2004),2004,530,3.959433962264151,3.957761532807817,0,332,Drama
3736,"Ace in the Hole (Big Carnival, The) (1951)",1951,680,3.958823529411765,3.9575203728648325,0,333,Drama
140265,George Carlin: Jammin' in New York (1992),1992,171,3.961988304093567,3.956810313493902,0,334,Comedy
61240,Let the Right One In (Låt den rätte komma in) (2008),2008,5360,3.9567164179104477,3.956551272882102,0,335,Drama|Fantasy|Horror|Romance
2970,Fitzcarraldo (1982),1982,1418,3.956981664315938,3.956357557379106,0,336,Adventure|Drama
1175,Delicatessen (1991),1991,7301,3.955622517463361,3.9555014206958297,0,337,Comedy|Drama|Romance
133712,Office Romance (1977),1977,233,3.959227467811159,3.9554332218844066,0,338,Comedy|Romance
154474,Palmeras en la nieve (2015),2015,31,3.9838709677419355,3.955355435029723,0,339,Romance
4914,Breathless (À bout de souffle) (1960),1960,2119,3.955639452571968,3.955222346189128,0,340,Crime|Drama|Romance
3814,Love and Death (1975),1975,1839,3.9556824361065797,3.955201833652691,0,341,Comedy
4878,Donnie Darko (2001),2001,27181,3.954067179279644,3.9540347058318353,0,342,Drama|Mystery|Sci-Fi|Thriller
156773,Jimmy Carr: Live (2004),2004,30,3.9833333333333334,3.953915287772617,0,343,Comedy
1270,Back to the Future (1985),1985,49595,3.9538763988305274,3.9538586050068742,0,344,Adventure|Comedy|Sci-Fi
5120,Sleuth (1972),1972,1458,3.9543895747599453,3.953784354983517,0,345,Comedy|Mystery|Thriller
57183,Like Stars on Earth (Taare Zameen Par) (2007),2007,343,3.956268221574344,3.9536958544213694,0,346,Drama
8239,Viridiana (1961),1961,459,3.9553376906318083,3.9534160302629373,0,347,Comedy|Drama
2932,Days of Heaven (1978),1978,1628,3.9527027027027026,3.952161678281738,0,348,Drama
7937,"Silence, The (Tystnaden) (1963)",1963,405,3.954320987654321,3.9521462411846087,0,349,Drama
136445,George Carlin: Back in Town (1996),1996,122,3.959016393442623,3.9517997879752125,0,350,Comedy
1809,Fireworks (Hana-bi) (1997),1997,1085,3.9525345622119814,3.9517231804060327,0,351,Crime|Drama
3310,"Kid, The (1921)",1921,1367,3.95171909290417,3.9510755657316894,0,352,Comedy|Drama
5319,Nine Queens (Nueve reinas) (2000),2000,1464,3.9515027322404372,3.950901961720786,0,353,Crime|Thriller
6660,"Red Shoes, The (1948)",1948,633,3.9518167456556084,3.950428034575632,0,354,Drama|Fantasy|Musical|Romance
30803,3-Iron (Bin-jip) (2004),2004,1312,3.950838414634146,3.9501686016153474,0,355,Drama|Romance
2966,"Straight Story, The (1999)",1999,3732,3.95016077170418,3.9499253613503753,0,356,Adventure|Drama
130978,Love and Pigeons (1985),1985,137,3.9562043795620436,3.9497925646445737,0,357,Comedy|Romance
25987,"Crucified Lovers, The (Chikamatsu monogatari) (1954)",1954,27,3.9814814814814814,3.948977640033969,0,358,Drama
66934,Dr. Horrible's Sing-Along Blog (2008),2008,4322,3.9489819527996297,3.9487789437707494,0,359,Comedy|Drama|Musical|Sci-Fi
17,Sense and Sensibility (1995),1995,19729,3.948806325713417,3.9487618537212845,0,360,Drama|Romance
32525,The Earrings of Madame de... (1953),1953,183,3.953551912568306,3.948757466961691,0,361,Drama|Romance
1046,Beautiful Thing (1996),1996,1249,3.9491593274619694,3.948457099136761,0,362,Drama|Romance
1238,Local Hero (1983),1983,2944,3.9487092391304346,3.948411332401002,0,363,Comedy
3739,Trouble in Paradise (1932),1932,436,3.94954128440367,3.947531748102863,0,364,Comedy|Romance
2677,Buena Vista Social Club (1999),1999,2597,3.9478244127839814,3.947487056936471,0,365,Documentary|Musical
27815,"Chorus, The (Choristes, Les) (2004)",2004,1579,3.946168461051298,3.945614793620855,0,366,Drama
100714,Before Midnight (2013),2013,2000,3.946,3.945562905507722,0,367,Drama|Romance
1537,Shall We Dance? (Shall We Dansu?) (1996),1996,3598,3.9453863257365205,3.9451434770550016,0,368,Comedy|Drama|Romance
946,To Be or Not to Be (1942),1942,1424,3.945575842696629,3.9449623676638255,0,369,Comedy|Drama|War
7706,Animal Crackers (1930),1930,976,3.9456967213114753,3.9448018156816285,0,370,Comedy|Musical
1734,My Life in Pink (Ma vie en rose) (1997),1997,1715,3.9448979591836735,3.944388912541347,0,371,Comedy|Drama
7478,Swimming to Cambodia (1987),1987,406,3.9458128078817736,3.9436643093880863,0,372,Drama
3365,"Searchers, The (1956)",1956,2339,3.943993159469859,3.9436202452653637,0,373,Drama|Western
127098,Louis C.K.: Live at The Comedy Store (2015),2015,1115,3.944394618834081,3.9436123422230747,0,374,Comedy
194448,Green Book (2018),2018,1971,3.9436834094368343,3.9432410618260403,0,375,Comedy|Drama
1231,"Right Stuff, The (1983)",1983,7377,3.943201843567846,3.9430836776797165,0,376,Drama
2732,Jules and Jim (Jules et Jim) (1961),1961,1880,3.943351063829787,3.9428874927809416,0,377,Drama|Romance
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),1962,529,3.944234404536862,3.9425874979640585,0,378,Drama
109931,Repentance (Monanieba) (1984),1984,15,4.0,3.9419608700594457,0,379,Drama
4546,"Vanishing, The (Spoorloos) (1988)",1988,1525,3.9419672131147543,3.941396706370217,0,380,Drama|Thriller
4920,"Now, Voyager (1942)",1942,493,3.9421906693711968,3.940427882431075,0,381,Drama|Romance
111759,Edge of Tomorrow (2014),2014,12425,3.9400804828973843,3.9400105725028935,0,382,Action|Sci-Fi|IMAX
5121,Stroszek (1977),1977,389,3.942159383033419,3.9399265997973107,0,383,Comedy|Drama
104283,"Wind Rises, The (Kaze tachinu) (2013)",2013,1241,3.9403706688154716,3.9396709934951297,0,384,Animation|Drama|Romance
52104,"Moment of Innocence, A (Nun va Goldoon) (1996)",1996,39,3.9615384615384617,3.939284348023778,0,385,Drama
2609,"King of Masks, The (Bian Lian) (1996)",1996,441,3.941043083900227,3.9390755066084866,0,386,Drama
6611,Umberto D. (1952),1952,480,3.940625,3.9388178251994828,0,387,Drama
919,"Wizard of Oz, The (1939)",1939,24658,3.9386811582447887,3.9386459862087246,0,388,Adventure|Children|Fantasy|Musical
2289,"Player, The (1992)",1992,7297,3.9386049061258053,3.938486074804186,0,389,Comedy|Crime|Drama
158966,Captain Fantastic (2016),2016,1860,3.9379032258064517,3.9374376001724616,0,390,Drama
151113,A Man Called Ove (2015),2015,340,3.9397058823529414,3.93715945431364,0,391,Comedy|Drama
188829,Capernaum (2018),2018,85,3.947058823529412,3.936876440941292,0,392,Drama
27727,Head-On (Gegen die Wand) (2004),2004,829,3.9378769601930035,3.936832980627652,0,393,Drama|Romance
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1995,8305,3.936724864539434,3.9366206807032205,0,394,Adventure|Drama|Fantasy|Mystery|Sci-Fi
2624,After Life (Wandafuru raifu) (1998),1998,754,3.9376657824933687,3.9365183760542397,0,395,Drama|Fantasy
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",2006,1896,3.935126582278481,3.934671256679468,0,396,Animation|Comedy|Drama|Romance|Sci-Fi
1296,"Room with a View, A (1986)",1986,6055,3.9344343517753924,3.9342918384942123,0,397,Drama|Romance
112556,Gone Girl (2014),2014,12818,3.9342721173349977,3.934204803332628,0,398,Drama|Thriller
2997,Being John Malkovich (1999),1999,29943,3.9334735998396955,3.933444809441656,0,399,Comedy|Drama|Fantasy
134041,Afonya (1975),1975,88,3.9431818181818183,3.9333862238309116,0,400,Comedy|Drama|Romance
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,4013,3.9330924495389983,3.932877771280755,0,401,Comedy|Drama
134853,Inside Out (2015),2015,13580,3.93240058910162,3.9323371897445663,0,402,Adventure|Animation|Children|Comedy|Drama|Fantasy
2612,Mildred Pierce (1945),1945,1113,3.933063791554358,3.932290281796186,0,403,Drama|Film-Noir
25850,Holiday (1938),1938,475,3.933684210526316,3.9318726342877124,0,404,Comedy|Drama|Romance
8785,Early Summer (Bakushû) (1951),1951,165,3.9363636363636365,3.931152854945489,0,405,Drama
73881,3 Idiots (2009),2009,1369,3.930971512052593,3.930344068555439,0,406,Comedy|Drama|Romance
6902,Interstate 60 (2002),2002,1002,3.9301397205588824,3.929283523350898,0,407,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
5989,Catch Me If You Can (2002),2002,27935,3.92903168068731,3.929000979879759,0,408,Crime|Drama
4187,Lilies of the Field (1963),1963,800,3.93,3.928928057329527,0,409,Drama
6639,Wait Until Dark (1967),1967,1226,3.9294453507340945,3.928746026015445,0,410,Drama|Thriller
166153,A Fool (2015),2015,5,4.1,3.928562320158522,0,411,Adventure|Comedy|Drama
2067,Doctor Zhivago (1965),1965,5574,3.9281485468245427,3.9279948652773005,0,412,Drama|Romance|War
6271,Day for Night (La Nuit Américaine) (1973),1973,573,3.9293193717277486,3.9278246932420746,0,413,Comedy|Drama|Romance
971,Cat on a Hot Tin Roof (1958),1958,2892,3.928077455048409,3.927781325240564,0,414,Drama
1449,Waiting for Guffman (1996),1996,5681,3.9275655694419997,3.927414884533782,0,415,Comedy
5022,"Servant, The (1963)",1963,271,3.9298892988929888,3.9267329923564382,0,416,Drama
6791,Babette's Feast (Babettes gæstebud) (1987),1987,1231,3.9272948822095857,3.926600141169603,0,417,Drama
7759,Nostalghia (1983),1983,413,3.9285714285714284,3.9265009031907034,0,418,Drama
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002,759,3.9262187088274043,3.9250939130538827,0,419,Drama|Romance
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",1972,1160,3.9254310344827585,3.9246954125072793,0,420,Comedy|Drama|Fantasy
4999,Dodsworth (1936),1936,203,3.9285714285714284,3.9243694800046627,0,421,Drama|Romance
2176,Rope (1948),1948,3440,3.922674418604651,3.9224270194481115,0,422,Crime|Drama|Thriller
1246,Dead Poets Society (1989),1989,24954,3.9223771740001605,3.922343072487315,0,423,Drama
89554,Zindagi Na Milegi Dobara (2011),2011,145,3.9275862068965517,3.921721739184597,0,424,Adventure|Comedy|Drama|Romance
265,Like Water for Chocolate (Como agua para chocolate) (1992),1992,10781,3.921667748817364,3.921588886470131,0,425,Drama|Fantasy|Romance
25750,Sherlock Jr. (1924),1924,595,3.922689075630252,3.92126069449824,0,426,Comedy|Fantasy|Romance
6852,In Cold Blood (1967),1967,958,3.921711899791232,3.920825207425392,0,427,Crime|Drama
8235,Safety Last! (1923),1923,452,3.922566371681416,3.9206873596488987,0,428,Action|Comedy|Romance
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",2013,804,3.921641791044776,3.9205855576657775,0,429,Comedy|Drama
156387,Sing Street (2016),2016,1009,3.920713577799802,3.919872647446486,0,430,Drama
59387,"Fall, The (2006)",2006,2552,3.9198667711598745,3.919534419867196,0,431,Adventure|Drama|Fantasy
118888,Dave Chappelle: For What it's Worth (2004),2004,271,3.922509225092251,3.9193800511799672,0,432,Comedy
3347,Never Cry Wolf (1983),1983,1238,3.920032310177706,3.919347355868403,0,433,Adventure|Drama
4334,Yi Yi (2000),2000,695,3.920143884892086,3.918924387817458,0,434,Drama
26111,Becket (1964),1964,398,3.920854271356784,3.9187252479221835,0,435,Drama
104920,Vizontele (2001),2001,35,3.942857142857143,3.9186492755819753,0,436,Comedy|Drama
